apn,address,zip_code,zoning,lot_size,building_sqft,units,toc_status,lot_size_sqft,building_size_sqft,base_zoning,latitude,longitude,toc_eligible,high_quality_transit,opportunity_zone,overlay_count,methane_zone,fault_zone,flood_zone,specific_plan_area,assessed_land_value,total_assessed_value,assessor_parcel_id,site_address,toc_toc_tier,toc_bonus_points,toc_description,toc_nearest_station,toc_distance_feet,toc_station_type,toc_station_line,development_score,score_breakdown,suggested_use,investment_tier
7411007035,25823 S SENATOR AVE,90710.0,[Q]C2-1VL,"7,950.9 (sq ft)","1,440.0 (sq ft)",2.0,,7950.9,1440.0,C2,,,False,No,none,0,none,none,none,,7883019.794495159,8333892.282152723,7411007035,25823 S SENATOR AVE,0.0,0.0,No TOC Tier,Expo/Sepulveda,8272.0,rail,Expo,54.63,"{""zoning_score"": 110.0, ""lot_size_score"": 68.16966666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,C
7470005026,1248 W 26TH PL,90731.0,R1-1XL,"11,258.4 (sq ft)","2,532.0 (sq ft)",1.0,,11258.4,2532.0,R1,33.70130773117119,-118.27455726124286,False,No,none,0,none,none,none,,10091340.994436426,11233633.582804186,7470005026,1248 W 26TH PL,0.0,0.0,No TOC Tier,Firestone,9103.0,rail,Blue,33.75,"{""zoning_score"": 45.0, ""lot_size_score"": 77.5168, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2283020010,4362 N FIRMAMENT AVE,91403.0,R1-1,"11,122.7 (sq ft)","3,998.0 (sq ft)",1.0,,11122.7,3998.0,R1,34.22120458677478,-118.2694389551503,False,No,none,0,none,none,none,,8128520.624222312,9908452.281706844,2283020010,4362 N FIRMAMENT AVE,,,,,,,,33.7,"{""zoning_score"": 45.0, ""lot_size_score"": 77.2454, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5059016026,2528 S 8TH AVE,90018.0,R1-1-O-HPOZ,"8,466.3 (sq ft)","2,056.0 (sq ft)",1.0,,8466.3,2056.0,R1,34.02570810150494,-118.31759896051511,False,No,none,0,none,none,none,,5706397.8719460685,6383362.515789332,5059016026,2528 S 8TH AVE,,,,,,,,32.23,"{""zoning_score"": 45.0, ""lot_size_score"": 69.88766666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2315006017,7720 N BONNER AVE,91352.0,R1-1-CUGU,"6,750.8 (sq ft)","1,112.0 (sq ft)",1.0,,6750.8,1112.0,R1,34.250542018804104,-118.5535898441004,False,No,none,0,none,none,none,,4495416.893921459,5114139.842632574,2315006017,7720 N BONNER AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,42442.0,rail,Gold,31.0,"{""zoning_score"": 45.0, ""lot_size_score"": 63.754000000000005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5438018018,2718 W LOCKSLEY PL,90039.0,RD2-1VL,"5,418.8 (sq ft)","2,174.0 (sq ft)",1.0,,5418.8,2174.0,RD2,34.12368418970038,-118.26309301969708,False,No,none,0,none,none,none,,3863882.0443275995,5085702.820062183,5438018018,2718 W LOCKSLEY PL,,,,,,,,43.67,"{""zoning_score"": 85.0, ""lot_size_score"": 57.094, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2770006029,9012 N AMIGO AVE,91324.0,R1-1,"6,015.7 (sq ft)","1,352.0 (sq ft)",1.0,,6015.7,1352.0,R1,34.269404772194484,-118.31803044412872,False,No,none,0,none,none,none,,6478405.988244963,7262196.546473204,2770006029,9012 N AMIGO AVE,,,,,,,,30.27,"{""zoning_score"": 45.0, ""lot_size_score"": 60.0785, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5492037005,221 S AVENUE 66,90042.0,RD2-1-HPOZ,"4,920.3 (sq ft)","2,944.0 (sq ft)",4.0,,4920.3,2944.0,RD2,34.106013645628956,-118.19919387734441,False,No,none,0,none,none,none,,3037883.0683603534,4699779.37730659,5492037005,221 S AVENUE 66,0.0,0.0,No TOC Tier,Sierra Madre Villa,34892.0,rail,Gold,40.67,"{""zoning_score"": 85.0, ""lot_size_score"": 54.6015, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
2556005058,10732 N MCVINE AVE,91040.0,R1-1-RFA,"4,030.6 (sq ft)","1,254.0 (sq ft)",1.0,,4030.6,1254.0,R1,34.19016589601694,-118.19430927976651,False,No,none,0,none,none,none,,4287471.75764915,4605207.3000655025,2556005058,10732 N MCVINE AVE,0.0,0.0,No TOC Tier,Highland Park,30071.0,rail,Gold,28.28,"{""zoning_score"": 45.0, ""lot_size_score"": 50.153, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5406028010,900 1-10 W COLLEGE ST,90012.0,[LM2-MU2-5] [RG1-FA] [CPIO],"6,808.2 (sq ft)","8,054.0 (sq ft)",8.0,,6808.2,8054.0,LM2,34.06509725386019,-118.23829575972917,False,No,none,0,none,none,none,,5417274.476400462,7695472.332230758,5406028010,900 1-10 W COLLEGE ST,,,,,,,,31.81,"{""zoning_score"": 50.0, ""lot_size_score"": 64.041, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5535023017,924 N OXFORD AVE,90029.0,RD1.5-1XL,"8,598.8 (sq ft)","1,651.0 (sq ft)",1.0,,8598.8,1651.0,RD1.5,34.08232637101118,-118.2967712434143,False,No,none,0,none,none,none,,6222001.49404887,7184910.9463332305,5535023017,924 N OXFORD AVE,0.0,0.0,No TOC Tier,North Hollywood,29796.0,rail,Red,42.82,"{""zoning_score"": 75.0, ""lot_size_score"": 70.32933333333332, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5051015027,,,R3-1-O,432.5 (sq ft),"1,576.0 (sq ft)",1.0,,432.5,1576.0,R3,,,False,No,none,0,none,none,none,,339367.9041146923,1264211.3523306693,5051015027,,,,,,,,,34.43,"{""zoning_score"": 80.0, ""lot_size_score"": 32.1625, ""toc_bonus"": 0.0, ""financial_score"": 0, ""risk_penalty"": 0}",Multi-Family Development,D
4404019007,200 S BUNDY DR,90049.0,R1-1,"5,915.8 (sq ft)","1,220.0 (sq ft)",1.0,,5915.8,1220.0,R1,34.04955125846177,-118.46411517412163,False,No,none,0,none,none,none,,5438000.404695228,5881440.744833572,4404019007,200 S BUNDY DR,0.0,0.0,No TOC Tier,Sierra Madre Villa,44401.0,rail,Gold,30.17,"{""zoning_score"": 45.0, ""lot_size_score"": 59.579, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5180021014,148 S SAVANNAH ST,90033.0,R2-1-CUGU,"2,000.0 (sq ft)","2,540.0 (sq ft)",2.0,,2000.0,2540.0,R2,34.061077461289486,-118.20757172394268,False,No,none,0,none,none,none,,1280526.8371834066,2396951.2749445285,5180021014,148 S SAVANNAH ST,0.0,0.0,No TOC Tier,North Hollywood,47431.0,rail,Red,29.0,"{""zoning_score"": 60.0, ""lot_size_score"": 40.0, ""toc_bonus"": 0, ""financial_score"": 0, ""risk_penalty"": 0}",Hold/Income Property,D
2381025010,3123 N DONA ELENA PL,91604.0,RE15-1-H,"9,137.8 (sq ft)","2,956.0 (sq ft)",1.0,,9137.8,2956.0,RE15,34.20930252289152,-118.45591051305885,False,No,none,0,none,none,none,,5362565.746898694,6567086.138163958,2381025010,3123 N DONA ELENA PL,0.0,0.0,No TOC Tier,Highland Park,25877.0,rail,Gold,30.93,"{""zoning_score"": 40.0, ""lot_size_score"": 72.126, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5059005029,4238 W 25TH ST,90018.0,RD2-1-O,"2,500.0 (sq ft)","2,204.0 (sq ft)",2.0,,2500.0,2204.0,RD2,34.014984340494784,-118.3085407252907,False,No,none,0,none,none,none,,2329079.753783769,3287936.8251592685,5059005029,4238 W 25TH ST,,,,,,,,43.35,"{""zoning_score"": 85.0, ""lot_size_score"": 42.5, ""toc_bonus"": 12, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
2146008256,22001 W BURBANK BLVD,91367.0,(WC)TOPANGA-SN,"26,168.9 (sq ft)","1,539.0 (sq ft)",1.0,,26168.9,1539.0,(WC)OPANGA,34.23727481545826,-118.35370694637743,False,No,none,0,none,none,none,,10664706.433880331,11383291.766038971,2146008256,22001 W BURBANK BLVD,,,,,,,,39.08,"{""zoning_score"": 50.0, ""lot_size_score"": 95.38963333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4240007016,226 S 4TH AVE,90291.0,RD1.5-1,"4,171.8 (sq ft)",964.0 (sq ft),1.0,,4171.8,964.0,RD1.5,33.98283922915139,-118.46582976710123,False,No,none,0,none,none,none,,2337763.3590308176,2892007.288582895,4240007016,226 S 4TH AVE,0.0,0.0,No TOC Tier,Sierra Madre Villa,35841.0,rail,Gold,38.92,"{""zoning_score"": 75.0, ""lot_size_score"": 50.859, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
6042019018,810 E 88TH ST,90002.0,R2-1,"5,159.4 (sq ft)","1,312.0 (sq ft)",1.0,,5159.4,1312.0,R2,33.95431883741743,-118.2392812595467,False,No,none,0,none,none,none,,2401871.059845849,3078835.723013349,6042019018,810 E 88TH ST,0.0,0.0,No TOC Tier,Expo/Vermont,3396.0,rail,Expo,34.66,"{""zoning_score"": 60.0, ""lot_size_score"": 55.797, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2779034006,8423 N REMMET AVE,91304.0,RS-1,"7,502.1 (sq ft)","1,778.0 (sq ft)",1.0,,7502.1,1778.0,RS,34.28142023702949,-118.51373420119978,False,No,none,0,none,none,none,,7090907.524879984,7645244.356737801,2779034006,8423 N REMMET AVE,,,,,,,,30.88,"{""zoning_score"": 43.0, ""lot_size_score"": 66.67366666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7423028037,1042 N HYATT AVE,90744.0,R1-1XL-O-CUGU,"4,694.3 (sq ft)","1,889.0 (sq ft)",1.0,,4694.3,1889.0,R1,33.78045630717599,-118.28007475667063,False,No,none,0,none,none,none,,2715160.8848246,3712034.840789532,7423028037,1042 N HYATT AVE,,,,,,,,28.94,"{""zoning_score"": 45.0, ""lot_size_score"": 53.4715, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5053017021,2937 S LA SALLE AVE,90018.0,R1R3-O-CPIO,"3,750.7 (sq ft)","1,780.0 (sq ft)",1.0,,3750.7,1780.0,R1R3,34.02470743609169,-118.3164446388462,False,No,none,0,none,none,none,,3421008.808231484,4234140.881857533,5053017021,2937 S LA SALLE AVE,,,,,,,,28.0,"{""zoning_score"": 45.0, ""lot_size_score"": 48.7535, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2715033022,11240 N CHIMINEAS AVE,91326.0,RE11-1,"11,295.9 (sq ft)","2,436.0 (sq ft)",1.0,,11295.9,2436.0,RE11,34.266962155846024,-118.27369582475363,False,No,none,0,none,none,none,,6029748.663346257,7476220.015706657,2715033022,11240 N CHIMINEAS AVE,,,,,,,,32.02,"{""zoning_score"": 40.0, ""lot_size_score"": 77.5918, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2639034008,8931 N COSTELLO AVE,91402.0,R1-1,"9,896.2 (sq ft)",996.0 (sq ft),1.0,,9896.2,996.0,R1,34.251881995948985,-118.28341951469021,False,No,none,0,none,none,none,,6278602.140840963,6740927.161698037,2639034008,8931 N COSTELLO AVE,,,,,,,,33.18,"{""zoning_score"": 45.0, ""lot_size_score"": 74.654, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2701041010,20116 W VIA MEDICI,91326.0,RE11-1-H,"18,415.3 (sq ft)","4,721.0 (sq ft)",1.0,,18415.3,4721.0,RE11,34.260939242445545,-118.26844503089707,False,No,none,0,none,none,none,,12702618.8801196,14121900.00738056,2701041010,20116 W VIA MEDICI,0.0,0.0,No TOC Tier,Expo/Western,3720.0,rail,Expo,34.18,"{""zoning_score"": 40.0, ""lot_size_score"": 88.4153, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2286010022,3676 N SAPPHIRE DR,91436.0,RE15-1-H,"26,990.0 (sq ft)","2,097.0 (sq ft)",1.0,,26990.0,2097.0,RE15,34.25091128461647,-118.15308676534542,False,No,none,0,none,none,none,,22528649.400218625,23317702.08526343,2286010022,3676 N SAPPHIRE DR,0.0,0.0,No TOC Tier,Firestone,16608.0,rail,Blue,35.63,"{""zoning_score"": 40.0, ""lot_size_score"": 95.66333333333333, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2175001003,5101 N VANALDEN AVE,91356.0,RA-1,"22,044.1 (sq ft)","3,155.0 (sq ft)",1.0,,22044.1,3155.0,RA,34.24517571405709,-118.46360720752689,False,No,none,0,none,none,none,,21772040.207841266,22952477.119203605,2175001003,5101 N VANALDEN AVE,,,,,,,,34.21,"{""zoning_score"": 38.0, ""lot_size_score"": 92.0441, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5003005013,1746 W 51ST PL,90062.0,R2-1-CPIO,"5,460.3 (sq ft)","1,484.0 (sq ft)",1.0,,5460.3,1484.0,R2,33.96272793518637,-118.31291085293468,False,No,none,0,none,none,none,,5678385.414306364,6564030.461984344,5003005013,1746 W 51ST PL,,,,,,,,34.96,"{""zoning_score"": 60.0, ""lot_size_score"": 57.301500000000004, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2364009023,12455 W SARAH ST,91604.0,R1-1-RIO,"8,734.6 (sq ft)","3,080.0 (sq ft)",1.0,,8734.6,3080.0,R1,34.20908216432302,-118.45561165774683,False,No,none,0,none,none,none,,5132108.572227409,6285597.88650494,2364009023,12455 W SARAH ST,,,,,,,,32.41,"{""zoning_score"": 45.0, ""lot_size_score"": 70.782, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4221014020,12124 W HAVELOCK AVE,90230.0,R1-1,"5,320.5 (sq ft)",967.0 (sq ft),1.0,,5320.5,967.0,R1,33.94062249265911,-118.29634946593606,False,No,none,0,none,none,none,,5309535.3815991925,5564513.230437614,4221014020,12124 W HAVELOCK AVE,,,,,,,,29.57,"{""zoning_score"": 45.0, ""lot_size_score"": 56.6025, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2784021002,19246 W NAPA ST,91324.0,RS-1,"7,865.0 (sq ft)","1,744.0 (sq ft)",1.0,,7865.0,1744.0,RS,34.272982430119825,-118.32112654862286,False,No,none,0,none,none,none,,3951392.718908641,4973633.716922072,2784021002,19246 W NAPA ST,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,31.13,"{""zoning_score"": 43.0, ""lot_size_score"": 67.88333333333334, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4332021011,1036 1-5 S BEDFORD ST,90035.0,[Q]R3-1-O,"5,911.2 (sq ft)","5,861.0 (sq ft)",5.0,,5911.2,5861.0,R3,34.07260771499181,-118.36502847367656,False,No,none,0,none,none,none,,6840277.831069867,8885096.219066724,4332021011,1036 1-5 S BEDFORD ST,,,,,,,,41.41,"{""zoning_score"": 80.0, ""lot_size_score"": 59.556, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Multi-Family Development,D
6048025013,,,R2-1,"3,326.3 (sq ft)","1,259.0 (sq ft)",1.0,,3326.3,1259.0,R2,,,False,No,none,0,none,none,none,,2282652.26922532,2754601.351517143,6048025013,,,,,,,,,32.83,"{""zoning_score"": 60.0, ""lot_size_score"": 46.6315, ""toc_bonus"": 0.0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5068024010,1637 S ORANGE GROVE AVE,90019.0,R1R3-RG-O,"6,377.0 (sq ft)","1,056.0 (sq ft)",1.0,,6377.0,1056.0,R1R3,34.05321305952327,-118.34247256330626,False,No,none,0,none,none,none,,4704121.60395539,4997523.841469885,5068024010,1637 S ORANGE GROVE AVE,,,,,,,,30.63,"{""zoning_score"": 45.0, ""lot_size_score"": 61.885, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5419027013,1312 N LAVETA TER,90026.0,R3-1L,"1,654.4 (sq ft)","1,235.0 (sq ft)",2.0,,1654.4,1235.0,R3,34.08971184055752,-118.2722867600966,False,No,none,0,none,none,none,,1003493.4987775174,1338844.255247347,5419027013,1312 N LAVETA TER,,,,,,,,37.15,"{""zoning_score"": 80.0, ""lot_size_score"": 38.272, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Multi-Family Development,D
5072036012,1412 S 3RD AVE,90019.0,RD1.5-1-O-CPIO,"5,080.0 (sq ft)","1,248.0 (sq ft)",0.0,,5080.0,1248.0,RD1.5,34.04985749603434,-118.3523153875623,False,No,none,0,none,none,none,,5260761.633269354,5798974.380607939,5072036012,1412 S 3RD AVE,,,,,,,,39.83,"{""zoning_score"": 75.0, ""lot_size_score"": 55.4, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2718003011,11113 N BECKFORD AVE,91326.0,RS-1,"7,655.1 (sq ft)","2,274.0 (sq ft)",1.0,,7655.1,2274.0,RS,34.270623016802254,-118.27148524052893,False,No,none,0,none,none,none,,7128859.95939335,7978043.494205276,2718003011,11113 N BECKFORD AVE,0.0,0.0,No TOC Tier - Missing Coordinates,,,,,30.99,"{""zoning_score"": 43.0, ""lot_size_score"": 67.18366666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2024019024,22753 W GAULT ST,91307.0,RS-1,"7,707.2 (sq ft)","1,896.0 (sq ft)",1.0,,7707.2,1896.0,RS,34.27460072317306,-118.46301154391631,False,No,none,0,none,none,none,,7387421.873011519,8258735.917375863,2024019024,22753 W GAULT ST,0.0,0.0,No TOC Tier,North Hollywood,27807.0,rail,Red,31.02,"{""zoning_score"": 43.0, ""lot_size_score"": 67.35733333333333, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2032025010,6460 N ELLENVIEW AVE,91307.0,RE11-1,"11,695.7 (sq ft)","2,709.0 (sq ft)",1.0,,11695.7,2709.0,RE11,34.27786137701862,-118.47092298685584,False,No,none,0,none,none,none,,7908029.550192101,9075155.752748394,2032025010,6460 N ELLENVIEW AVE,,,,,,,,32.18,"{""zoning_score"": 40.0, ""lot_size_score"": 78.3914, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4309005022,2348 S BEVERWIL DR,90034.0,R1V2-O,"5,312.0 (sq ft)","4,177.0 (sq ft)",1.0,,5312.0,4177.0,R1V2,34.0402116251552,-118.40184607556735,False,No,none,0,none,none,none,,5191562.487143623,6919363.968082709,4309005022,2348 S BEVERWIL DR,0.0,0.0,No TOC Tier,Expo/La Cienega,7936.0,rail,Expo,28.56,"{""zoning_score"": 45.0, ""lot_size_score"": 56.56, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
5043016016,5337 W BLACKWELDER ST,90016.0,RD1.5-1,"4,800.1 (sq ft)",,,,4800.1,0.0,RD1.5,34.04327975228384,-118.35108441824502,False,No,none,0,none,none,none,,5134242.22400892,5134242.22400892,5043016016,5337 W BLACKWELDER ST,,,,,,,,39.55,"{""zoning_score"": 75.0, ""lot_size_score"": 54.0005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5312021057,751 E MILFORD ST,90042.0,[Q]R1-1D-HCR,"4,557.3 (sq ft)","2,966.0 (sq ft)",1.0,,4557.3,2966.0,R1,34.10884088698808,-118.19373796420666,False,No,none,0,none,none,none,,5066599.132640004,6515584.983698244,5312021057,751 E MILFORD ST,0.0,0.0,No TOC Tier,Hollywood/Highland,10339.0,rail,Red,27.81,"{""zoning_score"": 45.0, ""lot_size_score"": 52.786500000000004, ""toc_bonus"": 0, ""financial_score"": 15, ""risk_penalty"": 0}",Hold/Income Property,D
6070016002,11406 S CENTRAL AVE,90059.0,C2-2D-CPIO,"2,648.8 (sq ft)",,,,2648.8,0.0,C2,33.94212582787533,-118.26308054679282,False,No,none,0,none,none,none,,1918731.542013007,1918731.542013007,6070016002,11406 S CENTRAL AVE,0.0,0.0,No TOC Tier,Expo/Crenshaw,4152.0,rail,Expo,49.65,"{""zoning_score"": 110.0, ""lot_size_score"": 43.244, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Commercial Development,D
4112032006,8232 S WESTLAWN AVE,90045.0,R1V2,"9,745.3 (sq ft)","1,902.0 (sq ft)",1.0,,9745.3,1902.0,R1V2,33.9651727240964,-118.38181212240866,False,No,none,0,none,none,none,,10360701.749907723,11124687.450331705,4112032006,8232 S WESTLAWN AVE,0.0,0.0,No TOC Tier,Firestone,7547.0,rail,Blue,33.08,"{""zoning_score"": 45.0, ""lot_size_score"": 74.151, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5302033003,3936 N MONTEREY ROAD,90032.0,[Q]R1-1D-HCR,"7,879.2 (sq ft)","1,360.0 (sq ft)",1.0,,7879.2,1360.0,R1,34.06602592323747,-118.18347561691799,False,No,none,0,none,none,none,,4466273.224181028,5015522.80053235,5302033003,3936 N MONTEREY ROAD,0.0,0.0,No TOC Tier,Expo/Bundy,17677.0,rail,Expo,31.84,"{""zoning_score"": 45.0, ""lot_size_score"": 67.93066666666667, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2362018064,12813 W MILBANK ST,91604.0,R1-1-RIO,"5,750.7 (sq ft)","2,177.0 (sq ft)",1.0,,5750.7,2177.0,R1,34.21698697244572,-118.4600213884995,False,No,none,0,none,none,none,,5595412.073099781,6551794.684411614,2362018064,12813 W MILBANK ST,,,,,,,,30.0,"{""zoning_score"": 45.0, ""lot_size_score"": 58.7535, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5457019016,2737 W MOSS AVE,90065.0,R1-1-CDO,"7,499.9 (sq ft)","1,463.0 (sq ft)",1.0,,7499.9,1463.0,R1,34.10454994319724,-118.23195178026185,False,No,none,0,none,none,none,,7831620.815577331,8698075.740304418,5457019016,2737 W MOSS AVE,0.0,0.0,No TOC Tier,North Hollywood,21603.0,rail,Red,31.58,"{""zoning_score"": 45.0, ""lot_size_score"": 66.66633333333333, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
7451026016,670 W 5TH ST,90731.0,RD1.5-1XL-CPIO,"5,000.6 (sq ft)","1,088.0 (sq ft)",1.0,,5000.6,1088.0,RD1.5,33.705931314349684,-118.28511527559411,False,No,none,0,none,none,none,,3833567.0012220414,4240054.360393977,7451026016,670 W 5TH ST,0.0,0.0,No TOC Tier,7th St/Metro Center,2796.0,rail,Red/Purple/Blue,39.75,"{""zoning_score"": 75.0, ""lot_size_score"": 55.003, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2688028048,8821 N MCLENNAN AVE,91343.0,RS-1,"8,202.0 (sq ft)","2,240.0 (sq ft)",1.0,,8202.0,2240.0,RS,34.26735824344383,-118.11008551281958,False,No,none,0,none,none,none,,6568146.764546591,7254922.9981628,2688028048,8821 N MCLENNAN AVE,0.0,0.0,No TOC Tier,Highland Park,28599.0,rail,Gold,31.35,"{""zoning_score"": 43.0, ""lot_size_score"": 69.00666666666666, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
4247008025,12819 W STANWOOD DR,90066.0,R1V2,"5,500.1 (sq ft)","1,108.0 (sq ft)",1.0,,5500.1,1108.0,R1V2,33.99970545601069,-118.4180956457251,False,No,none,0,none,none,none,,2749635.2554269987,3242730.0089418096,4247008025,12819 W STANWOOD DR,0.0,0.0,No TOC Tier,Sierra Madre Villa,43760.0,rail,Gold,29.75,"{""zoning_score"": 45.0, ""lot_size_score"": 57.5005, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5570018016,7990 W MULHOLLAND DR,90046.0,RE15-1-H-HCR,"13,858.9 (sq ft)","3,120.0 (sq ft)",1.0,,13858.9,3120.0,RE15,34.09990566117486,-118.37306680760967,False,No,none,0,none,none,none,,6462254.45072557,7687856.894432254,5570018016,7990 W MULHOLLAND DR,0.0,0.0,No TOC Tier,North Hollywood,40644.0,rail,Red,33.04,"{""zoning_score"": 40.0, ""lot_size_score"": 82.7178, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2608022010,12422 N EL ORO WAY,91344.0,RS-1,"10,686.4 (sq ft)","1,040.0 (sq ft)",1.0,,10686.4,1040.0,RS,34.28951319780321,-118.08236031452655,False,No,none,0,none,none,none,,6736019.414318339,7346365.57949222,2608022010,12422 N EL ORO WAY,0.0,0.0,No TOC Tier,Southwest Museum,6022.0,rail,Gold,32.82,"{""zoning_score"": 43.0, ""lot_size_score"": 76.3728, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
5128008018,412 E 28TH ST,90011.0,RD1.5-1,"4,092.1 (sq ft)",935.0 (sq ft),1.0,,4092.1,935.0,RD1.5,33.983960802716275,-118.25793009474395,False,No,none,0,none,none,none,,4641828.058389368,4990702.537248118,5128008018,412 E 28TH ST,0.0,0.0,No TOC Tier,Hollywood/Western,11254.0,rail,Red,38.84,"{""zoning_score"": 75.0, ""lot_size_score"": 50.460499999999996, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
2409003036,10833 W WHITE ST,91352.0,R3-1-CUGU,"8,751.7 (sq ft)","1,364.0 (sq ft)",2.0,,8751.7,1364.0,R3,34.24339172190967,-118.55488840208614,False,No,none,0,none,none,none,,6343796.884265191,6849029.6044875635,2409003036,10833 W WHITE ST,0.0,0.0,No TOC Tier,Southwest Museum,6973.0,rail,Gold,44.67,"{""zoning_score"": 80.0, ""lot_size_score"": 70.839, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Multi-Family Development,D
2239022012,13830 W BESSEMER ST,91401.0,[Q]RD2-1,"6,784.0 (sq ft)","1,198.0 (sq ft)",1.0,,6784.0,1198.0,RD2,34.24273983868387,-118.33025202934711,False,No,none,0,none,none,none,,7865902.710068803,8469213.339580745,2239022012,13830 W BESSEMER ST,0.0,0.0,No TOC Tier,Expo/La Brea,10831.0,rail,Expo,45.03,"{""zoning_score"": 85.0, ""lot_size_score"": 63.92, ""toc_bonus"": 0, ""financial_score"": 25, ""risk_penalty"": 0}",Hold/Income Property,D
